Date,Revenue_USD,EMA_7,EMA_14,EMA_30,Revenue_ZScore,Revenue_MinMax,day_of_week,sin_dow,cos_dow,month,sin_month,cos_month,week_of_year,sin_woy,cos_woy,is_weekend,is_month_end,is_month_start,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,revenue_diff1,revenue_diff7
2025-09-07,539.43,333.08715036292136,366.90747914962986,395.63292624862646,0.31283495226092317,0.24013835901225553,6,-0.7818314824680299,0.6234898018587334,9,-1.0,-1.8369701987210297e-16,36,-0.9350162426854147,-0.3546048870425359,1,0,0,228.56,76.93,290.53000000000003,122.46,243.81,493.44,229.76999999999998,970.44,512.35,522.1800000000001,392.36,587.53,282.40000000000003,121.89,285.0228571428571,174.5503279586618,392.2992857142857,232.9577451769143,310.86999999999995,309.65999999999997
2025-09-08,194.57,298.457862772191,343.92914859634584,382.66112455516674,-0.6661725655980948,0.08661683724118896,0,0.0,1.0,9,-1.0,-1.8369701987210297e-16,37,-0.970941817426052,-0.23931566428755774,0,0,0,539.43,228.56,76.93,290.53000000000003,122.46,243.81,493.44,229.76999999999998,970.44,512.35,522.1800000000001,392.36,587.53,282.40000000000003,242.32714285714286,149.88353686716147,386.0257142857143,237.2874033323721,-344.85999999999996,-298.87
2025-09-09,569.5699999999999,366.23589707914323,374.0145954501664,394.71976168063986,0.39839804043661997,0.2535557999047335,1,0.7818314824680298,0.6234898018587336,9,-1.0,-1.8369701987210297e-16,37,-0.970941817426052,-0.23931566428755774,0,0,0,194.57,539.43,228.56,76.93,290.53000000000003,122.46,243.81,493.44,229.76999999999998,970.44,512.35,522.1800000000001,392.36,587.53,288.8642857142857,194.3862978587696,384.7428571428572,236.1600729436441,374.99999999999994,325.75999999999993
2025-09-10,744.67,460.8444228093574,423.43531605681085,417.2971964109212,0.8954815420810962,0.3315051662044312,2,0.9749279121818236,-0.22252093395631434,9,-1.0,-1.8369701987210297e-16,37,-0.970941817426052,-0.23931566428755774,0,0,0,569.5699999999999,194.57,539.43,228.56,76.93,290.53000000000003,122.46,243.81,493.44,229.76999999999998,970.44,512.35,522.1800000000001,392.36,377.75142857142856,242.03243256697203,409.90785714285715,255.0496462735947,175.10000000000002,622.2099999999999
2025-09-11,318.75,425.32081710701806,409.47727391590274,410.93931277150693,-0.31364355797838567,0.14189811826401286,3,0.43388373911755823,-0.900968867902419,9,-1.0,-1.8369701987210297e-16,37,-0.970941817426052,-0.23931566428755774,0,0,0,744.67,569.5699999999999,194.57,539.43,228.56,76.93,290.53000000000003,122.46,243.81,493.44,229.76999999999998,970.44,512.35,522.1800000000001,381.7828571428571,240.56808272048409,395.3771428571429,253.95380023293077,-425.91999999999996,28.21999999999997
2025-09-12,265.32,385.32061283026354,390.25630406044905,401.5445183991517,-0.4653235779262119,0.11811265486371103,4,-0.433883739117558,-0.9009688679024191,9,-1.0,-1.8369701987210297e-16,37,-0.970941817426052,-0.23931566428755774,0,0,0,318.75,744.67,569.5699999999999,194.57,539.43,228.56,76.93,290.53000000000003,122.46,243.81,493.44,229.76999999999998,970.44,512.35,408.69571428571425,209.2829957941437,377.73214285714283,253.78311322188767,-53.43000000000001,188.39
2025-09-13,403.3,389.81545962269763,391.9954635190558,401.6577752766258,-0.07361837200442528,0.17953728971255337,5,-0.9749279121818236,-0.2225209339563146,9,-1.0,-1.8369701987210297e-16,37,-0.970941817426052,-0.23931566428755774,1,0,0,265.32,318.75,744.67,569.5699999999999,194.57,539.43,228.56,76.93,290.53000000000003,122.46,243.81,493.44,229.76999999999998,970.44,433.6585714285714,194.0852314859441,337.22214285714284,188.85333365740863,137.98000000000002,174.74
2025-09-14,338.84000000000003,377.07159471702323,384.9080683831817,397.6050155813596,-0.25661096204441913,0.15084159495710783,6,-0.7818314824680299,0.6234898018587334,9,-1.0,-1.8369701987210297e-16,37,-0.970941817426052,-0.23931566428755774,1,0,0,403.3,265.32,318.75,744.67,569.5699999999999,194.57,539.43,228.56,76.93,290.53000000000003,122.46,243.81,493.44,229.76999999999998,405.0028571428571,190.64337524238724,345.0128571428572,186.31228591672777,-64.45999999999998,-200.58999999999992
2025-09-15,216.06,336.8186960377674,362.3949925987575,385.8924339309493,-0.605165572734932,0.09618355272822783,0,0.0,1.0,9,-1.0,-1.8369701987210297e-16,38,-0.992708874098054,-0.12053668025532357,0,0,0,338.84000000000003,403.3,265.32,318.75,744.67,569.5699999999999,194.57,539.43,228.56,76.93,290.53000000000003,122.46,243.81,493.44,408.0728571428571,186.8247042652809,325.2,184.04890963670925,-122.78000000000003,21.49000000000001
2025-09-16,754.55,441.25152202832555,414.6823269189232,409.6767930321784,0.9235294289814242,0.33590345140740674,1,0.7818314824680298,0.6234898018587336,9,-1.0,-1.8369701987210297e-16,38,-0.992708874098054,-0.12053668025532357,0,0,0,216.06,338.84000000000003,403.3,265.32,318.75,744.67,569.5699999999999,194.57,539.43,228.56,76.93,290.53000000000003,122.46,243.81,434.4985714285714,223.04621176104405,361.68142857142857,214.73536134783865,538.49,184.98000000000002
2025-09-17,214.20000000000002,384.4886415212442,387.9513499964001,397.0653870301024,-0.6104458429408641,0.09535553547341664,2,0.9749279121818236,-0.22252093395631434,9,-1.0,-1.8369701987210297e-16,38,-0.992708874098054,-0.12053668025532357,0,0,0,754.55,216.06,338.84000000000003,403.3,265.32,318.75,744.67,569.5699999999999,194.57,539.43,228.56,76.93,290.53000000000003,122.46,358.71714285714285,187.36019078362503,368.2342857142857,208.17324537008142,-540.3499999999999,-530.4699999999999
2025-09-18,791.2,486.1664811409332,441.7178366635468,422.49342657654745,1.0275734628778839,0.3522189526917239,3,0.43388373911755823,-0.900968867902419,9,-1.0,-1.8369701987210297e-16,38,-0.992708874098054,-0.12053668025532357,0,0,0,214.20000000000002,754.55,216.06,338.84000000000003,403.3,265.32,318.75,744.67,569.5699999999999,194.57,539.43,228.56,76.93,290.53000000000003,426.21000000000004,246.36696727984213,403.9964285714286,235.06567143303545,577.0,472.45000000000005
2025-09-19,3.41,365.4773608556999,383.2767917750739,395.4557861522541,-1.208848077730351,0.0015180316338204985,4,-0.433883739117558,-0.9009688679024191,9,-1.0,-1.8369701987210297e-16,38,-0.992708874098054,-0.12053668025532357,0,0,0,791.2,214.20000000000002,754.55,216.06,338.84000000000003,403.3,265.32,318.75,744.67,569.5699999999999,194.57,539.43,228.56,76.93,388.7942857142857,290.76187094465854,398.745,243.6007549486218,-787.7900000000001,-261.90999999999997
2025-09-20,617.05,428.37052064177493,414.4465528717307,409.7521870456571,0.5331868734353621,0.27469249843077376,5,-0.9749279121818236,-0.2225209339563146,9,-1.0,-1.8369701987210297e-16,38,-0.992708874098054,-0.12053668025532357,1,0,0,3.41,791.2,214.20000000000002,754.55,216.06,338.84000000000003,403.3,265.32,318.75,744.67,569.5699999999999,194.57,539.43,228.56,419.33000000000004,303.4847717211966,426.4942857142857,244.8470606384662,613.64,213.74999999999994
2025-09-21,490.65,443.9403904813312,424.60701248883333,414.97140078464696,0.17435560782792756,0.21842293874898167,6,-0.7818314824680299,0.6234898018587334,9,-1.0,-1.8369701987210297e-16,38,-0.992708874098054,-0.12053668025532357,1,0,0,617.05,3.41,791.2,214.20000000000002,754.55,216.06,338.84000000000003,403.3,265.32,318.75,744.67,569.5699999999999,194.57,539.43,441.01714285714286,302.19574703130695,423.01000000000005,243.45945753151284,-126.39999999999998,151.80999999999995
2025-09-22,320.99,413.2027928609984,410.7914108236556,408.9080846049923,-0.30728452289167163,0.1428953003343231,0,0.0,1.0,9,-1.0,-1.8369701987210297e-16,39,-1.0,-1.8369701987210297e-16,0,0,0,490.65,617.05,3.41,791.2,214.20000000000002,754.55,216.06,338.84000000000003,403.3,265.32,318.75,744.67,569.5699999999999,194.57,456.00714285714287,291.59375717564603,432.04,236.58211636684507,-169.65999999999997,104.93
2025-09-23,514.8199999999999,438.60709464574876,424.6618893805015,415.7411114046702,0.24297073195555158,0.22918271135585597,1,0.7818314824680298,0.6234898018587336,9,-1.0,-1.8369701987210297e-16,39,-1.0,-1.8369701987210297e-16,0,0,0,320.99,490.65,617.05,3.41,791.2,214.20000000000002,754.55,216.06,338.84000000000003,403.3,265.32,318.75,744.67,569.5699999999999,421.75999999999993,263.4016459072851,428.1292857142857,234.5778839160408,193.82999999999993,-239.73000000000002
2025-09-24,305.28,405.2753209843116,408.744304129768,408.6145880882399,-0.3518829341471527,0.13590167072513834,2,0.9749279121818236,-0.22252093395631434,9,-1.0,-1.8369701987210297e-16,39,-1.0,-1.8369701987210297e-16,0,0,0,514.8199999999999,320.99,490.65,617.05,3.41,791.2,214.20000000000002,754.55,216.06,338.84000000000003,403.3,265.32,318.75,744.67,434.7714285714286,253.50342479136748,396.7442857142857,217.75989867863072,-209.53999999999996,91.07999999999996
2025-09-25,187.94,350.9414907382337,379.303730245799,394.3775178889986,-0.6849941739127885,0.08366535638129749,3,0.43388373911755823,-0.900968867902419,9,-1.0,-1.8369701987210297e-16,39,-1.0,-1.8369701987210297e-16,0,0,0,305.28,514.8199999999999,320.99,490.65,617.05,3.41,791.2,214.20000000000002,754.55,216.06,338.84000000000003,403.3,265.32,318.75,348.59142857142854,211.13952696645697,387.4007142857143,224.07858231722355,-117.33999999999997,-603.26
2025-09-26,683.1099999999999,433.98361805367523,419.81123287969245,413.00541996067614,0.7207216313944372,0.3041004660935837,4,-0.433883739117558,-0.9009688679024191,9,-1.0,-1.8369701987210297e-16,39,-1.0,-1.8369701987210297e-16,0,0,0,187.94,305.28,514.8199999999999,320.99,490.65,617.05,3.41,791.2,214.20000000000002,754.55,216.06,338.84000000000003,403.3,265.32,445.6914285714286,179.92266166592935,417.24285714285713,234.16271063674355,495.1699999999999,679.6999999999999
2025-09-27,453.89,438.9602135402564,424.35506849573346,415.6431348019229,0.06999929988703125,0.20205846870228328,5,-0.9749279121818236,-0.2225209339563146,9,-1.0,-1.8369701987210297e-16,39,-1.0,-1.8369701987210297e-16,1,0,0,683.1099999999999,187.94,305.28,514.8199999999999,320.99,490.65,617.05,3.41,791.2,214.20000000000002,754.55,216.06,338.84000000000003,403.3,422.3828571428571,163.8766889782568,420.8564285714286,234.3212907561931,-229.2199999999999,-163.15999999999997
2025-09-28,1523.52,710.1001601551923,570.9103926963023,487.11906158889565,3.106523719441464,0.6782262623924357,6,-0.7818314824680299,0.6234898018587334,9,-1.0,-1.8369701987210297e-16,39,-1.0,-1.8369701987210297e-16,1,0,0,453.89,683.1099999999999,187.94,305.28,514.8199999999999,320.99,490.65,617.05,3.41,791.2,214.20000000000002,754.55,216.06,338.84000000000003,569.9357142857142,450.2912206138432,505.4764285714286,374.4407841159143,1069.63,1032.87
2025-09-29,1013.85,786.0376201163941,629.969007003462,521.1017027767089,1.6596445173675618,0.45133617945715904,0,0.0,1.0,9,-1.0,-1.8369701987210297e-16,40,-0.992708874098054,0.1205366802553232,0,0,0,1523.52,453.89,683.1099999999999,187.94,305.28,514.8199999999999,320.99,490.65,617.05,3.41,791.2,214.20000000000002,754.55,216.06,668.9157142857142,462.4355345651666,562.4614285714285,387.4866217414113,-509.66999999999996,692.86
2025-09-30,68.46,606.6432150872956,555.1011394030005,491.89901227498575,-1.024180563270196,0.03047637702385669,1,0.7818314824680298,0.6234898018587336,9,-1.0,-1.8369701987210297e-16,40,-0.992708874098054,0.1205366802553232,0,1,0,1013.85,1523.52,453.89,683.1099999999999,187.94,305.28,514.8199999999999,320.99,490.65,617.05,3.41,791.2,214.20000000000002,754.55,605.15,515.011141173988,513.455,404.3430605457927,-945.39,-446.35999999999996
2025-10-01,1079.09,724.7549113154716,624.9663208159337,529.7823018056318,1.8448514142681076,0.4803791072549447,2,0.9749279121818236,-0.22252093395631434,10,-0.8660254037844386,0.5000000000000001,40,-0.992708874098054,0.1205366802553232,0,0,1,68.46,1013.85,1523.52,453.89,683.1099999999999,187.94,305.28,514.8199999999999,320.99,490.65,617.05,3.41,791.2,214.20000000000002,715.6942857142857,522.9046576849086,575.2328571428571,420.8390323815322,1010.6299999999999,773.81
2025-10-02,257.4,607.9161834866037,575.957478040476,512.2092500762362,-0.4878073091256651,0.11458690397225696,3,0.43388373911755823,-0.900968867902419,10,-0.8660254037844386,0.5000000000000001,40,-0.992708874098054,0.1205366802553232,0,0,0,1079.09,68.46,1013.85,1523.52,453.89,683.1099999999999,187.94,305.28,514.8199999999999,320.99,490.65,617.05,3.41,791.2,725.617142857143,511.7609322627863,537.1042857142857,423.93706645996576,-821.6899999999999,69.45999999999998
2025-10-03,118.44,485.5471376149528,514.9551476350791,486.8047823293823,-0.882294592897889,0.05272600196765391,4,-0.433883739117558,-0.9009688679024191,10,-0.8660254037844386,0.5000000000000001,40,-0.992708874098054,0.1205366802553232,0,0,0,257.4,1079.09,68.46,1013.85,1523.52,453.89,683.1099999999999,187.94,305.28,514.8199999999999,320.99,490.65,617.05,3.41,644.9499999999999,561.6497159855658,545.3207142857143,413.7910407154482,-138.95999999999998,-564.6699999999998
2025-10-04,310.02,441.6653532112146,487.63046128373526,475.39931250168024,-0.3384267616868739,0.13801177921320554,5,-0.9749279121818236,-0.2225209339563146,10,-0.8660254037844386,0.5000000000000001,40,-0.992708874098054,0.1205366802553232,1,0,0,118.44,257.4,1079.09,68.46,1013.85,1523.52,453.89,683.1099999999999,187.94,305.28,514.8199999999999,320.99,490.65,617.05,624.3971428571429,572.3372639948782,523.39,417.813657249994,191.57999999999998,-143.87
2025-10-05,608.37,483.341514908411,503.72906644590387,483.9780665338299,0.5085456124743453,0.2708284179083216,6,-0.7818314824680299,0.6234898018587334,10,-0.8660254037844386,0.5000000000000001,40,-0.992708874098054,0.1205366802553232,1,0,0,310.02,118.44,257.4,1079.09,68.46,1013.85,1523.52,453.89,683.1099999999999,187.94,305.28,514.8199999999999,320.99,490.65,493.6614285714286,415.8549087293377,531.7985714285713,418.2883725715687,298.35,-915.15
2025-10-06,574.13,506.0386361813082,513.11585758645,489.7943203058409,0.41134321900600224,0.2555857776907222,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,41,-0.9709418174260521,0.23931566428755738,0,0,0,608.37,310.02,118.44,257.4,1079.09,68.46,1013.85,1523.52,453.89,683.1099999999999,187.94,305.28,514.8199999999999,320.99,430.8442857142857,352.57834064961816,549.88,413.9232256386164,-34.24000000000001,-439.72
2025-10-07,709.15,556.8164771359811,539.25374324159,503.946299640948,0.7946454142774881,0.31569270766094026,1,0.7818314824680298,0.6234898018587336,10,-0.8660254037844386,0.5000000000000001,41,-0.9709418174260521,0.23931566428755738,0,0,0,574.13,608.37,310.02,118.44,257.4,1079.09,68.46,1013.85,1523.52,453.89,683.1099999999999,187.94,305.28,514.8199999999999,522.3714285714285,324.9000083835319,563.7607142857142,415.9106752743225,135.01999999999998,640.6899999999999
2025-10-08,0.0,417.61235785198585,467.35324414271133,471.43363514798364,-1.2185285731078934,0.0,2,0.9749279121818236,-0.22252093395631434,10,-0.8660254037844386,0.5000000000000001,41,-0.9709418174260521,0.23931566428755738,0,0,0,709.15,574.13,608.37,310.02,118.44,257.4,1079.09,68.46,1013.85,1523.52,453.89,683.1099999999999,187.94,305.28,368.21571428571434,267.6902888823293,541.9549999999999,437.92508863696355,-709.15,-1079.09
2025-10-09,1892.3700000000001,786.3017683889893,657.3554782570166,563.106949009404,4.153635367537209,0.8424274260682981,3,0.43388373911755823,-0.900968867902419,10,-0.8660254037844386,0.5000000000000001,41,-0.9709418174260521,0.23931566428755738,0,0,0,0.0,709.15,574.13,608.37,310.02,118.44,257.4,1079.09,68.46,1013.85,1523.52,453.89,683.1099999999999,187.94,601.7828571428572,627.0086970612738,663.6999999999999,553.5832370183299,1892.3700000000001,1634.9700000000003
2025-10-10,401.69,690.148826291742,623.2667478227477,552.69295229912,-0.07818892847300102,0.17882056509951788,4,-0.433883739117558,-0.9009688679024191,10,-0.8660254037844386,0.5000000000000001,41,-0.9709418174260521,0.23931566428755738,0,0,0,1892.3700000000001,0.0,709.15,574.13,608.37,310.02,118.44,257.4,1079.09,68.46,1013.85,1523.52,453.89,683.1099999999999,642.2471428571429,599.1375415465769,643.5985714285714,557.9166433445764,-1490.68,283.25
2025-10-11,309.67,595.0291197188066,581.453848113048,537.0140521507897,-0.3394203609191729,0.13785596951471957,5,-0.9749279121818236,-0.2225209339563146,10,-0.8660254037844386,0.5000000000000001,41,-0.9709418174260521,0.23931566428755738,1,0,0,401.69,1892.3700000000001,0.0,709.15,574.13,608.37,310.02,118.44,257.4,1079.09,68.46,1013.85,1523.52,453.89,642.1971428571429,599.1699016337599,633.2971428571428,562.9972010236282,-92.01999999999998,-0.3499999999999659
2025-10-12,838.8000000000001,655.9718397891049,615.7666683646416,556.4841133023516,1.162702958470557,0.37340907168581644,6,-0.7818314824680299,0.6234898018587334,10,-0.8660254037844386,0.5000000000000001,41,-0.9709418174260521,0.23931566428755738,1,0,0,309.67,401.69,1892.3700000000001,0.0,709.15,574.13,608.37,310.02,118.44,257.4,1079.09,68.46,1013.85,1523.52,675.1157142857143,603.3172752335524,584.3885714285714,506.63308226363995,529.1300000000001,230.43000000000006
2025-10-13,852.36,705.0688798418287,647.3124459160229,575.5728801860708,1.2011978315847722,0.3794455845757302,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,42,-0.9350162426854148,0.35460488704253557,0,0,0,838.8000000000001,309.67,401.69,1892.3700000000001,0.0,709.15,574.13,608.37,310.02,118.44,257.4,1079.09,68.46,1013.85,714.8628571428571,604.7188027426268,572.8535714285714,497.86550711871126,13.559999999999945,278.23
2025-10-14,1277.02,848.0566598813715,731.2734531272198,620.8275330772921,2.4067459744079773,0.5684917176015991,1,0.7818314824680298,0.6234898018587336,10,-0.8660254037844386,0.5000000000000001,42,-0.9350162426854148,0.35460488704253557,0,0,0,852.36,838.8000000000001,309.67,401.69,1892.3700000000001,0.0,709.15,574.13,608.37,310.02,118.44,257.4,1079.09,68.46,795.9871428571429,640.8365562220026,659.1792857142857,508.3471330841114,424.65999999999997,567.87
2025-10-15,466.03000000000003,752.5499949110286,695.9076593769239,610.8405954594024,0.10446299897306188,0.20746283938691112,2,0.9749279121818236,-0.22252093395631434,10,-0.8660254037844386,0.5000000000000001,42,-0.9350162426854148,0.35460488704253557,0,0,0,1277.02,852.36,838.8000000000001,309.67,401.69,1892.3700000000001,0.0,709.15,574.13,608.37,310.02,118.44,257.4,1079.09,862.5628571428572,563.9560939090405,615.3892857142857,495.6390002576207,-810.99,466.03000000000003
2025-10-16,0.0,564.4124961832715,603.1199714600008,571.4315247846023,-1.2185285731078934,0.0,3,0.43388373911755823,-0.900968867902419,10,-0.8660254037844386,0.5000000000000001,42,-0.9350162426854148,0.35460488704253557,0,0,0,466.03000000000003,1277.02,852.36,838.8000000000001,309.67,401.69,1892.3700000000001,0.0,709.15,574.13,608.37,310.02,118.44,257.4,592.2242857142858,424.3053506951938,597.0035714285715,514.3606489106669,-466.03000000000003,-1892.3700000000001
2025-10-17,338.12,507.83937213745367,567.7866419320007,556.379168346886,-0.2586549376080059,0.15052107214879382,4,-0.433883739117558,-0.9009688679024191,10,-0.8660254037844386,0.5000000000000001,42,-0.9350162426854148,0.35460488704253557,0,0,0,0.0,466.03000000000003,1277.02,852.36,838.8000000000001,309.67,401.69,1892.3700000000001,0.0,709.15,574.13,608.37,310.02,118.44,583.1428571428572,429.7089230597182,612.6949999999999,501.8366207894605,338.12,-63.56999999999999
2025-10-18,221.47,436.24702910309026,521.6110896744007,534.7721252277321,-0.5898073674585379,0.0985919254962539,5,-0.9749279121818236,-0.2225209339563146,10,-0.8660254037844386,0.5000000000000001,42,-0.9350162426854148,0.35460488704253557,1,0,0,338.12,0.0,466.03000000000003,1277.02,852.36,838.8000000000001,309.67,401.69,1892.3700000000001,0.0,709.15,574.13,608.37,310.02,570.5428571428572,440.2285549088596,606.37,506.48142860629855,-116.65,-88.20000000000002
2025-10-19,0.0,327.1852718273177,452.0629443844806,500.2706977936849,-1.2185285731078934,0.0,6,-0.7818314824680299,0.6234898018587334,10,-0.8660254037844386,0.5000000000000001,42,-0.9350162426854148,0.35460488704253557,1,0,0,221.47,338.12,0.0,466.03000000000003,1277.02,852.36,838.8000000000001,309.67,401.69,1892.3700000000001,0.0,709.15,574.13,608.37,450.7142857142857,468.30405628028836,562.9150000000001,531.7640126069517,-221.47,-838.8000000000001
2025-10-20,347.76,332.32895387048825,438.15588513321654,490.4312979360279,-0.23128837589554016,0.15481251641566465,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,43,-0.8854560256532101,0.464723172043768,0,0,0,0.0,221.47,338.12,0.0,466.03000000000003,1277.02,852.36,838.8000000000001,309.67,401.69,1892.3700000000001,0.0,709.15,574.13,378.62857142857143,433.7353241485939,546.7457142857144,534.8295345206775,347.76,-504.6
2025-10-21,531.28,382.0667154028662,450.57243378212104,493.0666980691874,0.2896982844231021,0.23651021889036783,1,0.7818314824680298,0.6234898018587336,10,-0.8660254037844386,0.5000000000000001,43,-0.8854560256532101,0.464723172043768,0,0,0,347.76,0.0,221.47,338.12,0.0,466.03000000000003,1277.02,852.36,838.8000000000001,309.67,401.69,1892.3700000000001,0.0,709.15,272.0942857142857,210.359378988843,534.0407142857143,532.7835756948782,183.51999999999998,-745.74
2025-10-22,23.03,292.30753655214966,393.5667759445049,462.74174980665924,-1.1531497436226148,0.01025227816037715,2,0.9749279121818236,-0.22252093395631434,10,-0.8660254037844386,0.5000000000000001,43,-0.8854560256532101,0.464723172043768,0,0,0,531.28,347.76,0.0,221.47,338.12,0.0,466.03000000000003,1277.02,852.36,838.8000000000001,309.67,401.69,1892.3700000000001,0.0,208.80857142857144,208.9229505845461,535.6857142857142,531.0405592320145,-508.25,-443.0
2025-10-23,1365.06,560.4956524141122,523.0992058185709,520.9558304642942,2.6566787641554344,0.6076845343293282,3,0.43388373911755823,-0.900968867902419,10,-0.8660254037844386,0.5000000000000001,43,-0.8854560256532101,0.464723172043768,0,0,0,23.03,531.28,347.76,0.0,221.47,338.12,0.0,466.03000000000003,1277.02,852.36,838.8000000000001,309.67,401.69,1892.3700000000001,403.81714285714287,463.5030999074436,498.0207142857143,437.95515275257077,1342.03,1365.06
2025-10-24,712.21,598.4242393105842,548.3139783760948,533.2948091440172,0.8033323104227316,0.31705492959627485,4,-0.433883739117558,-0.9009688679024191,10,-0.8660254037844386,0.5000000000000001,43,-0.8854560256532101,0.464723172043768,0,0,0,1365.06,23.03,531.28,347.76,0.0,221.47,338.12,0.0,466.03000000000003,1277.02,852.36,838.8000000000001,309.67,401.69,457.2585714285715,476.0617742628427,520.2007142857143,440.5565898944773,-652.8499999999999,374.09000000000003
2025-10-25,144.1,484.8431794829381,494.4187812592822,508.1854666185968,-0.8094495748956202,0.06414907871951138,5,-0.9749279121818236,-0.2225209339563146,10,-0.8660254037844386,0.5000000000000001,43,-0.8854560256532101,0.464723172043768,1,0,0,712.21,1365.06,23.03,531.28,347.76,0.0,221.47,338.12,0.0,466.03000000000003,1277.02,852.36,838.8000000000001,309.67,446.2057142857143,483.2917956354851,508.37428571428575,448.78827280911554,-568.11,-77.37
2025-10-26,887.1800000000001,585.4273846122037,546.7869437580446,532.6367268367519,1.3000467609237825,0.3949464237222492,6,-0.7818314824680299,0.6234898018587334,10,-0.8660254037844386,0.5000000000000001,43,-0.8854560256532101,0.464723172043768,1,0,0,144.1,712.21,1365.06,23.03,531.28,347.76,0.0,221.47,338.12,0.0,466.03000000000003,1277.02,852.36,838.8000000000001,572.9457142857143,462.66318677331356,511.83,451.7050866183855,743.08,887.1800000000001
2025-10-27,573.37,582.4130384591527,550.331351256972,535.2646799440582,0.4091856892444386,0.2552474480597241,0,0.0,1.0,10,-0.8660254037844386,0.5000000000000001,44,-0.822983865893657,0.5680647467311548,0,0,0,887.1800000000001,144.1,712.21,1365.06,23.03,531.28,347.76,0.0,221.47,338.12,0.0,466.03000000000003,1277.02,852.36,605.1757142857143,452.0994562725161,491.9021428571429,441.56662764400704,-313.81000000000006,225.61
2025-10-28,134.3,470.3847788443646,494.860504422709,509.39599091540936,-0.8372703533999941,0.05978640716190409,1,0.7818314824680298,0.6234898018587336,10,-0.8660254037844386,0.5000000000000001,44,-0.822983865893657,0.5680647467311548,0,0,0,573.37,887.1800000000001,144.1,712.21,1365.06,23.03,531.28,347.76,0.0,221.47,338.12,0.0,466.03000000000003,1277.02,548.4642857142857,486.5034376328407,410.2792857142857,387.59130915207555,-439.07,-396.97999999999996
2025-10-29,691.36,525.6285841332734,521.0604371663478,521.1356044047378,0.7441421847272013,0.30777312327218176,2,0.9749279121818236,-0.22252093395631434,10,-0.8660254037844386,0.5000000000000001,44,-0.822983865893657,0.5680647467311548,0,0,0,134.3,573.37,887.1800000000001,144.1,712.21,1365.06,23.03,531.28,347.76,0.0,221.47,338.12,0.0,466.03000000000003,643.9399999999999,428.2994048949089,426.37428571428575,394.69782380788644,557.06,668.33
2025-10-30,515.88,523.1914380999551,520.3697122108348,520.7965331528193,0.2459799182019432,0.22965459215698494,3,0.43388373911755823,-0.900968867902419,10,-0.8660254037844386,0.5000000000000001,44,-0.822983865893657,0.5680647467311548,0,0,0,691.36,134.3,573.37,887.1800000000001,144.1,712.21,1365.06,23.03,531.28,347.76,0.0,221.47,338.12,0.0,522.6285714285715,286.9414434124478,463.2228571428572,375.4412417292603,-175.48000000000002,-849.18
2025-10-31,283.82,463.3485785749663,488.82975058272353,505.5077245623148,-0.41280476136183264,0.12634831035511257,4,-0.433883739117558,-0.9009688679024191,10,-0.8660254037844386,0.5000000000000001,44,-0.822983865893657,0.5680647467311548,0,1,0,515.88,691.36,134.3,573.37,887.1800000000001,144.1,712.21,1365.06,23.03,531.28,347.76,0.0,221.47,338.12,461.43,285.4481597418348,459.3442857142858,377.10982808958755,-232.06,-428.39000000000004
2025-11-01,306.05,424.02393393122475,464.4591171716938,492.63948426797197,-0.3496970158360947,0.1362444520618075,5,-0.9749279121818236,-0.2225209339563146,11,-0.5000000000000004,0.8660254037844384,44,-0.822983865893657,0.5680647467311548,1,0,1,283.82,515.88,691.36,134.3,573.37,887.1800000000001,144.1,712.21,1365.06,23.03,531.28,347.76,0.0,221.47,484.5657142857143,260.95392248806064,465.3857142857143,373.66765055665115,22.230000000000018,161.95000000000002
2025-11-02,43.21,328.82045044841857,408.29256821546795,463.64403367003837,-1.0958616507432,0.01923582020451136,6,-0.7818314824680299,0.6234898018587334,11,-0.5000000000000004,0.8660254037844384,44,-0.822983865893657,0.5680647467311548,1,0,0,306.05,283.82,515.88,691.36,134.3,573.37,887.1800000000001,144.1,712.21,1365.06,23.03,531.28,347.76,0.0,363.99857142857144,237.8806598155593,468.4721428571429,369.6851858245498,-262.84000000000003,-843.97
2025-11-03,77.85,266.0778378363139,364.23355912007224,438.75409601390686,-0.9975237152950864,0.03465652864895184,0,0.0,1.0,11,-0.5000000000000004,0.8660254037844384,45,-0.7485107481711011,0.6631226582407952,0,0,0,43.21,306.05,283.82,515.88,691.36,134.3,573.37,887.1800000000001,144.1,712.21,1365.06,23.03,531.28,347.76,293.21000000000004,238.91794504948115,449.1928571428571,383.25361567723064,34.63999999999999,-495.52
2025-11-04,646.62,361.2133783772355,401.8850845707293,452.1647994968806,0.6171318142898863,0.2878561921000031,1,0.7818314824680298,0.6234898018587336,11,-0.5000000000000004,0.8660254037844384,45,-0.7485107481711011,0.6631226582407952,0,0,0,77.85,43.21,306.05,283.82,515.88,691.36,134.3,573.37,887.1800000000001,144.1,712.21,1365.06,23.03,531.28,366.3985714285714,259.6924392063668,457.4314285714286,386.38086849152324,568.77,512.3199999999999
