order_id,customer_id,product_id,price,order_purchase_timestamp,order_item_id,product_category_name
ORD-BR-00259,CUST-BR-0077,PROD-BR-040,298.85,2025-07-15 13:48:17,3,utilidades_domesticas
ORD-BR-00260,CUST-BR-0019,PROD-BR-030,143.23,2026-01-08 18:49:17,1,moda
ORD-BR-00261,CUST-BR-0071,PROD-BR-037,407.21,2025-11-02 17:00:17,1,eletronicos
ORD-BR-00262,CUST-BR-0029,PROD-BR-025,46.24,2026-07-05 15:40:17,3,moda
ORD-BR-00263,CUST-BR-0025,PROD-BR-026,255.51,2025-12-08 09:38:17,2,eletronicos
ORD-BR-00264,CUST-BR-0060,PROD-BR-010,250.93,2025-08-16 18:32:17,2,utilidades_domesticas
ORD-BR-00265,CUST-BR-0021,PROD-BR-007,84.74,2026-01-17 09:47:17,1,moda
ORD-BR-00266,CUST-BR-0042,PROD-BR-015,143.77,2026-05-18 12:17:17,3,eletronicos
ORD-BR-00267,CUST-BR-0033,PROD-BR-034,345.61,2026-05-16 12:32:17,1,moda
ORD-BR-00268,CUST-BR-0049,PROD-BR-004,67.49,2026-04-19 07:55:17,3,esportes
ORD-BR-00269,CUST-BR-0009,PROD-BR-016,130.07,2025-10-04 19:25:17,1,utilidades_domesticas
ORD-BR-00270,CUST-BR-0053,PROD-BR-030,210.69,2026-05-16 15:53:17,2,eletronicos
ORD-BR-00271,CUST-BR-0057,PROD-BR-030,385.33,2025-09-17 11:34:17,2,esportes
ORD-BR-00272,CUST-BR-0043,PROD-BR-036,123.06,2026-05-26 17:03:17,2,esportes
ORD-BR-00273,CUST-BR-0013,PROD-BR-021,423.91,2025-11-10 11:00:17,1,moda
ORD-BR-00274,CUST-BR-0027,PROD-BR-040,228.41,2026-05-31 08:28:17,2,esportes
ORD-BR-00275,CUST-BR-0043,PROD-BR-028,204.03,2025-12-23 14:06:17,2,esportes
ORD-BR-00276,CUST-BR-0015,PROD-BR-029,224.68,2025-08-28 11:50:17,3,eletronicos
ORD-BR-00277,CUST-BR-0014,PROD-BR-031,256.17,2026-05-11 19:51:17,3,moda
ORD-BR-00278,CUST-BR-0070,PROD-BR-017,66.74,2025-09-25 09:57:17,1,eletronicos
ORD-BR-00279,CUST-BR-0026,PROD-BR-018,279.54,2025-09-07 18:43:17,1,esportes
ORD-BR-00280,CUST-BR-0043,PROD-BR-032,96.45,2025-12-28 20:06:17,2,eletronicos
ORD-BR-00281,CUST-BR-0066,PROD-BR-018,337.6,2026-05-13 19:51:17,2,moda
ORD-BR-00282,CUST-BR-0067,PROD-BR-005,163.5,2025-12-29 17:52:17,3,alimentos
ORD-BR-00283,CUST-BR-0028,PROD-BR-016,360.59,2026-01-31 08:37:17,2,alimentos
ORD-BR-00284,CUST-BR-0051,PROD-BR-022,107.2,2026-02-23 08:27:17,3,alimentos
ORD-BR-00285,CUST-BR-0036,PROD-BR-035,292.97,2025-09-26 20:14:17,3,utilidades_domesticas
ORD-BR-00286,CUST-BR-0023,PROD-BR-009,42.0,2025-07-12 15:41:17,1,eletronicos
ORD-BR-00287,CUST-BR-0011,PROD-BR-015,81.26,2025-12-03 13:30:17,3,moda
ORD-BR-00288,CUST-BR-0013,PROD-BR-010,153.83,2026-02-27 14:06:17,3,eletronicos
ORD-BR-00289,CUST-BR-0037,PROD-BR-005,302.08,2025-12-09 17:25:17,2,moda
ORD-BR-00290,CUST-BR-0050,PROD-BR-027,164.08,2026-02-15 08:10:17,3,alimentos
ORD-BR-00291,CUST-BR-0055,PROD-BR-035,383.01,2026-01-30 09:48:17,2,moda
ORD-BR-00292,CUST-BR-0024,PROD-BR-027,341.08,2025-07-26 20:09:17,3,utilidades_domesticas
ORD-BR-00293,CUST-BR-0043,PROD-BR-014,302.1,2025-10-21 20:09:17,1,moda
ORD-BR-00294,CUST-BR-0058,PROD-BR-025,336.25,2025-10-30 12:38:17,2,esportes
ORD-BR-00295,CUST-BR-0045,PROD-BR-002,328.11,2025-12-02 13:35:17,2,esportes
ORD-BR-00296,CUST-BR-0027,PROD-BR-025,296.48,2026-01-13 17:36:17,2,moda
ORD-BR-00297,CUST-BR-0033,PROD-BR-001,206.42,2025-12-05 12:24:17,1,alimentos
ORD-BR-00298,CUST-BR-0026,PROD-BR-020,300.15,2025-08-26 17:48:17,3,moda
ORD-BR-00299,CUST-BR-0002,PROD-BR-027,157.05,2026-04-04 16:00:17,3,esportes
ORD-BR-00300,CUST-BR-0076,PROD-BR-035,122.31,2025-09-22 10:28:17,3,esportes
ORD-BR-00301,CUST-BR-0011,PROD-BR-015,134.69,2026-06-09 15:53:17,3,moda
ORD-BR-00302,CUST-BR-0023,PROD-BR-015,410.99,2025-08-31 10:59:17,3,alimentos
ORD-BR-00303,CUST-BR-0044,PROD-BR-028,320.11,2026-04-07 10:39:17,3,moda
ORD-BR-00304,CUST-BR-0060,PROD-BR-002,287.08,2026-06-23 15:18:17,1,moda
ORD-BR-00305,CUST-BR-0079,PROD-BR-022,188.86,2025-08-04 12:25:17,2,moda
ORD-BR-00306,CUST-BR-0044,PROD-BR-011,395.67,2026-03-18 14:44:17,2,moda
ORD-BR-00307,CUST-BR-0036,PROD-BR-009,422.13,2026-06-27 15:04:17,3,esportes
ORD-BR-00308,CUST-BR-0069,PROD-BR-035,228.07,2026-05-18 12:02:17,2,utilidades_domesticas
ORD-BR-00309,CUST-BR-0027,PROD-BR-026,121.23,2025-12-20 16:30:17,2,esportes
ORD-BR-00310,CUST-BR-0026,PROD-BR-037,440.52,2026-06-09 20:37:17,3,utilidades_domesticas
ORD-BR-00311,CUST-BR-0062,PROD-BR-006,346.73,2025-07-19 17:41:17,1,moda
ORD-BR-00312,CUST-BR-0056,PROD-BR-009,295.5,2026-01-02 16:09:17,1,moda
ORD-BR-00313,CUST-BR-0021,PROD-BR-012,269.89,2026-02-27 11:01:17,2,utilidades_domesticas
ORD-BR-00314,CUST-BR-0053,PROD-BR-017,389.35,2025-12-08 10:55:17,3,moda
ORD-BR-00315,CUST-BR-0001,PROD-BR-021,161.22,2026-02-04 10:04:17,2,eletronicos
ORD-BR-00316,CUST-BR-0019,PROD-BR-030,351.84,2026-04-28 09:32:17,1,alimentos
ORD-BR-00317,CUST-BR-0032,PROD-BR-022,449.4,2026-02-17 08:49:17,1,moda
ORD-BR-00318,CUST-BR-0003,PROD-BR-018,284.56,2025-09-20 19:52:17,2,moda
ORD-BR-00319,CUST-BR-0079,PROD-BR-017,45.29,2026-05-27 20:00:17,3,utilidades_domesticas
ORD-BR-00320,CUST-BR-0020,PROD-BR-031,399.91,2025-08-31 15:29:17,1,utilidades_domesticas
ORD-BR-00321,CUST-BR-0009,PROD-BR-035,377.15,2025-10-01 16:09:17,2,utilidades_domesticas
ORD-BR-00322,CUST-BR-0041,PROD-BR-023,232.83,2025-09-14 10:07:17,2,eletronicos
ORD-BR-00323,CUST-BR-0053,PROD-BR-005,446.54,2025-10-27 16:29:17,1,utilidades_domesticas
ORD-BR-00324,CUST-BR-0009,PROD-BR-002,331.61,2026-07-10 08:13:17,1,eletronicos
ORD-BR-00325,CUST-BR-0026,PROD-BR-013,215.63,2025-08-24 20:01:17,1,utilidades_domesticas
ORD-BR-00326,CUST-BR-0030,PROD-BR-040,168.7,2025-12-13 09:46:17,3,eletronicos
ORD-BR-00327,CUST-BR-0067,PROD-BR-016,372.24,2025-11-06 18:23:17,3,eletronicos
ORD-BR-00328,CUST-BR-0019,PROD-BR-031,363.6,2025-12-10 13:01:17,3,utilidades_domesticas
ORD-BR-00329,CUST-BR-0072,PROD-BR-037,77.6,2025-09-10 13:56:17,2,eletronicos
ORD-BR-00330,CUST-BR-0027,PROD-BR-030,247.22,2026-05-27 18:48:17,1,alimentos
ORD-BR-00331,CUST-BR-0005,PROD-BR-024,15.23,2025-10-22 08:13:17,1,eletronicos
ORD-BR-00332,CUST-BR-0008,PROD-BR-039,298.73,2025-12-17 19:28:17,1,esportes
ORD-BR-00333,CUST-BR-0014,PROD-BR-008,78.89,2026-04-09 18:03:17,1,eletronicos
ORD-BR-00334,CUST-BR-0045,PROD-BR-020,371.35,2026-05-21 11:31:17,2,utilidades_domesticas
ORD-BR-00335,CUST-BR-0032,PROD-BR-038,335.94,2025-07-27 09:07:17,2,utilidades_domesticas
ORD-BR-00336,CUST-BR-0017,PROD-BR-020,341.37,2025-10-13 12:27:17,2,esportes
ORD-BR-00337,CUST-BR-0030,PROD-BR-025,110.35,2026-03-29 14:01:17,2,moda
ORD-BR-00338,CUST-BR-0077,PROD-BR-013,52.4,2025-09-25 16:27:17,1,utilidades_domesticas
ORD-BR-00339,CUST-BR-0015,PROD-BR-038,373.05,2025-11-11 09:52:17,1,eletronicos
ORD-BR-00340,CUST-BR-0069,PROD-BR-007,299.29,2025-12-04 17:41:17,1,alimentos
ORD-BR-00341,CUST-BR-0032,PROD-BR-039,395.66,2025-09-15 13:37:17,3,utilidades_domesticas
ORD-BR-00342,CUST-BR-0037,PROD-BR-037,111.05,2026-07-02 20:34:17,1,utilidades_domesticas
ORD-BR-00343,CUST-BR-0024,PROD-BR-023,334.61,2025-12-31 16:38:17,1,esportes
ORD-BR-00344,CUST-BR-0031,PROD-BR-028,324.08,2026-02-03 17:15:17,3,alimentos
ORD-BR-00345,CUST-BR-0004,PROD-BR-005,276.68,2025-12-27 08:14:17,2,esportes
ORD-BR-00346,CUST-BR-0024,PROD-BR-022,344.69,2026-01-04 15:58:17,2,utilidades_domesticas
ORD-BR-00347,CUST-BR-0045,PROD-BR-027,182.64,2025-08-18 18:03:17,3,moda
ORD-BR-00348,CUST-BR-0013,PROD-BR-007,260.38,2025-10-18 09:13:17,1,moda
ORD-BR-00349,CUST-BR-0006,PROD-BR-024,15.46,2026-03-01 16:32:17,1,moda
ORD-BR-00350,CUST-BR-0062,PROD-BR-010,89.8,2025-09-27 15:35:17,2,moda
ORD-BR-00351,CUST-BR-0038,PROD-BR-012,222.1,2026-05-13 18:48:17,3,esportes
ORD-BR-00352,CUST-BR-0028,PROD-BR-018,269.81,2026-06-17 13:46:17,1,esportes
ORD-BR-00353,CUST-BR-0055,PROD-BR-035,108.13,2025-12-27 10:00:17,3,moda
ORD-BR-00354,CUST-BR-0009,PROD-BR-030,91.62,2025-08-17 12:55:17,2,moda
ORD-BR-00355,CUST-BR-0069,PROD-BR-038,154.37,2025-08-09 09:21:17,2,alimentos
ORD-BR-00356,CUST-BR-0043,PROD-BR-021,130.19,2025-11-20 10:46:17,2,eletronicos
ORD-BR-00357,CUST-BR-0017,PROD-BR-006,401.44,2026-06-15 15:07:17,1,alimentos
ORD-BR-00358,CUST-BR-0061,PROD-BR-029,65.17,2026-06-15 16:48:17,1,eletronicos
ORD-BR-00359,CUST-BR-0010,PROD-BR-030,385.79,2025-12-26 16:07:17,3,esportes
ORD-BR-00360,CUST-BR-0056,PROD-BR-040,448.55,2026-04-12 09:31:17,2,moda
ORD-BR-00361,CUST-BR-0033,PROD-BR-022,155.91,2025-12-20 07:55:17,2,utilidades_domesticas
ORD-BR-00362,CUST-BR-0074,PROD-BR-032,89.1,2026-06-22 09:17:17,3,alimentos
ORD-BR-00363,CUST-BR-0040,PROD-BR-012,229.75,2026-04-29 20:02:17,1,moda
ORD-BR-00364,CUST-BR-0065,PROD-BR-014,269.37,2026-06-30 20:05:17,2,alimentos
ORD-BR-00365,CUST-BR-0026,PROD-BR-017,99.05,2025-12-30 09:21:17,3,alimentos
ORD-BR-00366,CUST-BR-0003,PROD-BR-018,171.02,2025-08-18 18:34:17,2,esportes
ORD-BR-00367,CUST-BR-0035,PROD-BR-018,290.42,2026-03-11 13:08:17,2,esportes
ORD-BR-00368,CUST-BR-0059,PROD-BR-001,158.23,2026-06-14 18:38:17,2,esportes
ORD-BR-00369,CUST-BR-0046,PROD-BR-013,215.89,2025-10-18 13:40:17,1,utilidades_domesticas
ORD-BR-00370,CUST-BR-0030,PROD-BR-016,165.39,2026-03-08 12:15:17,1,moda
ORD-BR-00371,CUST-BR-0008,PROD-BR-032,87.24,2025-08-06 12:14:17,2,esportes
ORD-BR-00372,CUST-BR-0070,PROD-BR-016,259.76,2026-04-01 20:05:17,1,moda
ORD-BR-00373,CUST-BR-0021,PROD-BR-032,374.65,2026-04-13 17:14:17,3,moda
ORD-BR-00374,CUST-BR-0009,PROD-BR-002,37.87,2026-06-14 10:18:17,3,utilidades_domesticas
ORD-BR-00375,CUST-BR-0032,PROD-BR-019,416.9,2026-03-07 20:32:17,3,eletronicos
ORD-BR-00376,CUST-BR-0050,PROD-BR-026,310.98,2026-02-07 19:43:17,1,eletronicos
ORD-BR-00377,CUST-BR-0003,PROD-BR-020,338.41,2026-06-09 14:47:17,1,esportes
ORD-BR-00378,CUST-BR-0017,PROD-BR-024,17.38,2026-05-18 11:12:17,2,moda
ORD-BR-00379,CUST-BR-0027,PROD-BR-036,397.26,2026-02-03 18:38:17,3,esportes
ORD-BR-00380,CUST-BR-0005,PROD-BR-023,84.86,2025-11-24 19:16:17,1,moda
ORD-BR-00381,CUST-BR-0040,PROD-BR-036,248.37,2025-12-17 17:51:17,1,alimentos
ORD-BR-00382,CUST-BR-0064,PROD-BR-023,96.61,2026-06-28 08:39:17,3,moda
ORD-BR-00383,CUST-BR-0071,PROD-BR-018,177.89,2026-06-15 15:39:17,1,alimentos
ORD-BR-00384,CUST-BR-0041,PROD-BR-017,260.51,2025-08-17 13:30:17,2,eletronicos
ORD-BR-00385,CUST-BR-0049,PROD-BR-008,199.87,2026-03-01 20:26:17,3,eletronicos
ORD-BR-00386,CUST-BR-0011,PROD-BR-021,360.72,2025-11-23 09:07:17,1,utilidades_domesticas
ORD-BR-00387,CUST-BR-0023,PROD-BR-035,147.15,2025-09-30 17:47:17,3,eletronicos
ORD-BR-00388,CUST-BR-0076,PROD-BR-013,216.7,2026-05-26 07:44:17,2,eletronicos
ORD-BR-00389,CUST-BR-0014,PROD-BR-031,305.72,2025-12-16 16:17:17,1,alimentos
ORD-BR-00390,CUST-BR-0011,PROD-BR-038,215.85,2025-11-26 18:19:17,1,esportes
ORD-BR-00391,CUST-BR-0018,PROD-BR-039,75.74,2026-06-26 14:37:17,2,alimentos
ORD-BR-00392,CUST-BR-0015,PROD-BR-007,427.08,2025-09-18 14:03:17,1,eletronicos
ORD-BR-00393,CUST-BR-0065,PROD-BR-019,438.87,2025-09-22 12:56:17,1,eletronicos
ORD-BR-00394,CUST-BR-0080,PROD-BR-024,290.89,2025-08-10 15:21:17,3,eletronicos
ORD-BR-00395,CUST-BR-0035,PROD-BR-020,30.62,2025-11-19 12:50:17,1,utilidades_domesticas
ORD-BR-00396,CUST-BR-0039,PROD-BR-035,32.57,2026-01-22 12:41:17,3,eletronicos
ORD-BR-00397,CUST-BR-0025,PROD-BR-018,407.8,2025-09-24 17:15:17,2,utilidades_domesticas
ORD-BR-00398,CUST-BR-0061,PROD-BR-004,66.11,2025-07-28 12:38:17,3,esportes
ORD-BR-00399,CUST-BR-0067,PROD-BR-019,82.75,2025-10-22 07:43:17,3,eletronicos
ORD-BR-00400,CUST-BR-0070,PROD-BR-032,187.8,2026-01-22 08:37:17,2,utilidades_domesticas
ORD-BR-00401,CUST-BR-0006,PROD-BR-001,436.41,2026-04-26 13:41:17,1,esportes
ORD-BR-00402,CUST-BR-0042,PROD-BR-019,434.5,2025-11-02 17:54:17,1,moda
ORD-BR-00403,CUST-BR-0070,PROD-BR-031,322.91,2025-09-22 09:22:17,2,moda
ORD-BR-00404,CUST-BR-0050,PROD-BR-022,425.37,2026-05-10 09:40:17,3,eletronicos
ORD-BR-00405,CUST-BR-0064,PROD-BR-004,252.37,2026-02-24 09:37:17,2,alimentos
ORD-BR-00406,CUST-BR-0018,PROD-BR-031,321.6,2026-01-25 20:36:17,3,utilidades_domesticas
ORD-BR-00407,CUST-BR-0037,PROD-BR-005,183.06,2026-04-16 14:09:17,1,moda
ORD-BR-00408,CUST-BR-0010,PROD-BR-032,48.68,2025-11-20 10:06:17,1,utilidades_domesticas
ORD-BR-00409,CUST-BR-0036,PROD-BR-037,419.85,2026-02-03 18:25:17,3,utilidades_domesticas
ORD-BR-00410,CUST-BR-0026,PROD-BR-010,104.53,2026-02-19 08:45:17,1,eletronicos
ORD-BR-00411,CUST-BR-0018,PROD-BR-037,239.35,2025-10-22 20:31:17,2,alimentos
ORD-BR-00412,CUST-BR-0004,PROD-BR-006,36.37,2026-06-17 19:40:17,1,eletronicos
ORD-BR-00413,CUST-BR-0006,PROD-BR-008,99.88,2025-11-18 09:38:17,1,esportes
ORD-BR-00414,CUST-BR-0021,PROD-BR-027,287.31,2026-02-03 12:36:17,2,esportes
ORD-BR-00415,CUST-BR-0065,PROD-BR-039,283.74,2026-04-27 10:12:17,2,esportes
ORD-BR-00416,CUST-BR-0011,PROD-BR-015,54.4,2026-05-22 16:38:17,2,esportes
ORD-BR-00417,CUST-BR-0036,PROD-BR-025,426.38,2025-12-30 10:07:17,3,moda
ORD-BR-00418,CUST-BR-0010,PROD-BR-029,94.52,2025-11-26 12:28:17,2,alimentos
ORD-BR-00419,CUST-BR-0053,PROD-BR-038,307.69,2026-02-21 11:53:17,1,moda
ORD-BR-00420,CUST-BR-0062,PROD-BR-020,88.46,2025-12-17 17:56:17,3,esportes
ORD-BR-00421,CUST-BR-0016,PROD-BR-040,61.68,2026-03-29 20:28:17,2,utilidades_domesticas
ORD-BR-00422,CUST-BR-0003,PROD-BR-040,204.95,2026-01-09 14:13:17,2,utilidades_domesticas
ORD-BR-00423,CUST-BR-0039,PROD-BR-014,222.91,2025-10-20 19:48:17,3,eletronicos
ORD-BR-00424,CUST-BR-0059,PROD-BR-017,114.17,2025-12-12 19:46:17,2,utilidades_domesticas
ORD-BR-00425,CUST-BR-0005,PROD-BR-011,441.9,2026-03-30 16:19:17,1,eletronicos
ORD-BR-00426,CUST-BR-0023,PROD-BR-012,41.24,2025-12-29 14:35:17,2,esportes
ORD-BR-00427,CUST-BR-0052,PROD-BR-005,355.06,2026-04-29 18:25:17,3,eletronicos
ORD-BR-00428,CUST-BR-0016,PROD-BR-001,289.51,2025-12-14 13:20:17,3,moda
ORD-BR-00429,CUST-BR-0054,PROD-BR-029,307.26,2025-10-29 12:08:17,3,esportes
ORD-BR-00430,CUST-BR-0048,PROD-BR-031,368.27,2026-06-26 17:04:17,2,alimentos
ORD-BR-00431,CUST-BR-0059,PROD-BR-003,214.97,2025-11-23 13:45:17,2,eletronicos
ORD-BR-00432,CUST-BR-0028,PROD-BR-019,101.38,2025-09-28 15:26:17,1,alimentos
ORD-BR-00433,CUST-BR-0060,PROD-BR-030,404.19,2025-11-25 15:49:17,3,utilidades_domesticas
ORD-BR-00434,CUST-BR-0008,PROD-BR-015,82.17,2025-10-19 14:49:17,3,alimentos
ORD-BR-00435,CUST-BR-0024,PROD-BR-038,245.29,2025-10-22 10:06:17,1,eletronicos
ORD-BR-00436,CUST-BR-0014,PROD-BR-028,91.2,2026-05-29 17:27:17,3,utilidades_domesticas
ORD-BR-00437,CUST-BR-0039,PROD-BR-035,79.13,2026-04-11 12:29:17,2,eletronicos
ORD-BR-00438,CUST-BR-0031,PROD-BR-010,254.35,2025-10-19 11:01:17,1,alimentos
ORD-BR-00439,CUST-BR-0006,PROD-BR-010,224.29,2026-05-09 16:51:17,1,utilidades_domesticas
ORD-BR-00440,CUST-BR-0009,PROD-BR-004,209.98,2026-04-22 15:27:17,3,eletronicos
ORD-BR-00441,CUST-BR-0020,PROD-BR-020,171.95,2025-12-18 17:59:17,1,esportes
ORD-BR-00442,CUST-BR-0028,PROD-BR-037,119.8,2025-09-14 11:10:17,2,alimentos
ORD-BR-00443,CUST-BR-0026,PROD-BR-029,133.67,2026-06-08 16:53:17,2,utilidades_domesticas
ORD-BR-00444,CUST-BR-0057,PROD-BR-030,175.63,2025-08-28 08:08:17,1,alimentos
ORD-BR-00445,CUST-BR-0062,PROD-BR-026,419.55,2026-06-04 11:14:17,2,alimentos
ORD-BR-00446,CUST-BR-0002,PROD-BR-033,449.49,2026-01-09 16:20:17,3,esportes
ORD-BR-00447,CUST-BR-0072,PROD-BR-032,410.24,2025-12-30 15:09:17,2,moda
ORD-BR-00448,CUST-BR-0061,PROD-BR-006,21.88,2026-04-26 12:10:17,1,esportes
ORD-BR-00449,CUST-BR-0040,PROD-BR-003,192.2,2026-02-08 14:10:17,2,moda
ORD-BR-00450,CUST-BR-0052,PROD-BR-021,62.27,2026-02-03 17:15:17,3,esportes
ORD-BR-00451,CUST-BR-0064,PROD-BR-017,383.81,2026-03-28 09:54:17,3,utilidades_domesticas
ORD-BR-00452,CUST-BR-0010,PROD-BR-006,151.74,2026-07-09 16:34:17,3,eletronicos
ORD-BR-00453,CUST-BR-0022,PROD-BR-037,278.74,2025-08-27 13:27:17,2,esportes
ORD-BR-00454,CUST-BR-0080,PROD-BR-002,143.89,2026-06-18 13:03:17,2,alimentos
ORD-BR-00455,CUST-BR-0016,PROD-BR-037,40.21,2025-09-28 09:56:17,2,utilidades_domesticas
ORD-BR-00456,CUST-BR-0005,PROD-BR-012,311.38,2026-06-22 17:06:17,3,moda
ORD-BR-00457,CUST-BR-0015,PROD-BR-034,368.21,2026-03-13 10:26:17,3,moda
ORD-BR-00458,CUST-BR-0062,PROD-BR-018,309.8,2025-10-16 19:36:17,1,eletronicos
ORD-BR-00459,CUST-BR-0019,PROD-BR-038,135.15,2026-07-10 18:07:17,2,moda
ORD-BR-00460,CUST-BR-0001,PROD-BR-032,203.14,2026-06-28 14:58:17,2,utilidades_domesticas
ORD-BR-00461,CUST-BR-0063,PROD-BR-031,350.75,2026-03-23 11:28:17,2,alimentos
ORD-BR-00462,CUST-BR-0068,PROD-BR-027,16.87,2025-11-26 17:32:17,1,alimentos
ORD-BR-00463,CUST-BR-0080,PROD-BR-021,31.81,2026-02-05 15:04:17,1,utilidades_domesticas
ORD-BR-00464,CUST-BR-0059,PROD-BR-011,53.73,2025-09-25 19:13:17,3,alimentos
ORD-BR-00465,CUST-BR-0060,PROD-BR-027,176.62,2025-09-01 13:02:17,1,moda
ORD-BR-00466,CUST-BR-0046,PROD-BR-019,223.55,2025-09-18 09:54:17,2,moda
ORD-BR-00467,CUST-BR-0052,PROD-BR-036,315.32,2026-04-07 19:14:17,1,utilidades_domesticas
ORD-BR-00468,CUST-BR-0053,PROD-BR-030,416.66,2026-07-04 10:07:17,2,utilidades_domesticas
ORD-BR-00469,CUST-BR-0059,PROD-BR-021,343.24,2025-08-07 11:41:17,3,alimentos
ORD-BR-00470,CUST-BR-0011,PROD-BR-021,95.64,2025-08-16 13:10:17,1,utilidades_domesticas
ORD-BR-00471,CUST-BR-0024,PROD-BR-026,361.29,2025-12-05 13:57:17,1,esportes
ORD-BR-00472,CUST-BR-0051,PROD-BR-001,134.25,2026-06-07 15:30:17,1,esportes
ORD-BR-00473,CUST-BR-0011,PROD-BR-030,425.55,2025-08-24 10:59:17,2,moda
ORD-BR-00474,CUST-BR-0033,PROD-BR-004,188.65,2025-12-05 19:56:17,3,eletronicos
ORD-BR-00475,CUST-BR-0013,PROD-BR-034,293.07,2025-10-13 07:48:17,2,alimentos
ORD-BR-00476,CUST-BR-0032,PROD-BR-040,385.18,2026-04-22 09:55:17,3,moda
ORD-BR-00477,CUST-BR-0019,PROD-BR-029,36.98,2025-10-10 18:47:17,3,utilidades_domesticas
ORD-BR-00478,CUST-BR-0008,PROD-BR-014,345.59,2026-05-23 15:01:17,2,alimentos
ORD-BR-00479,CUST-BR-0063,PROD-BR-036,423.25,2026-02-16 08:50:17,1,eletronicos
ORD-BR-00480,CUST-BR-0005,PROD-BR-019,244.44,2026-04-03 20:09:17,3,moda
ORD-BR-00481,CUST-BR-0066,PROD-BR-032,340.97,2026-07-05 16:45:17,2,utilidades_domesticas
ORD-BR-00482,CUST-BR-0079,PROD-BR-002,233.75,2025-10-24 12:49:17,1,esportes
ORD-BR-00483,CUST-BR-0047,PROD-BR-016,186.87,2026-03-13 14:12:17,3,eletronicos
ORD-BR-00484,CUST-BR-0064,PROD-BR-020,335.39,2026-04-24 20:36:17,1,esportes
ORD-BR-00485,CUST-BR-0042,PROD-BR-001,97.01,2025-10-25 15:57:17,2,esportes
ORD-BR-00486,CUST-BR-0001,PROD-BR-027,414.27,2026-04-27 13:39:17,3,utilidades_domesticas
ORD-BR-00487,CUST-BR-0029,PROD-BR-015,292.63,2025-09-07 20:06:17,2,utilidades_domesticas
ORD-BR-00488,CUST-BR-0018,PROD-BR-030,194.38,2025-12-31 08:41:17,1,utilidades_domesticas
ORD-BR-00489,CUST-BR-0023,PROD-BR-010,357.69,2026-02-21 18:48:17,2,moda
ORD-BR-00490,CUST-BR-0039,PROD-BR-019,146.07,2025-11-28 15:40:17,3,esportes
ORD-BR-00491,CUST-BR-0027,PROD-BR-018,278.77,2025-10-10 17:55:17,1,moda
ORD-BR-00492,CUST-BR-0076,PROD-BR-031,110.77,2026-03-08 20:31:17,1,moda
ORD-BR-00493,CUST-BR-0046,PROD-BR-016,230.59,2026-06-11 17:01:17,2,moda
ORD-BR-00494,CUST-BR-0066,PROD-BR-036,28.44,2025-08-01 13:03:17,3,eletronicos
ORD-BR-00495,CUST-BR-0076,PROD-BR-025,37.13,2026-05-14 13:07:17,2,eletronicos
ORD-BR-00496,CUST-BR-0042,PROD-BR-039,339.54,2026-04-10 14:58:17,3,esportes
ORD-BR-00497,CUST-BR-0018,PROD-BR-009,246.11,2026-04-05 19:00:17,2,utilidades_domesticas
ORD-BR-00498,CUST-BR-0064,PROD-BR-018,26.82,2026-04-21 17:57:17,1,moda
ORD-BR-00499,CUST-BR-0057,PROD-BR-022,291.47,2025-11-12 20:09:17,2,esportes
ORD-BR-00500,CUST-BR-0009,PROD-BR-018,210.55,2026-04-08 20:14:17,2,utilidades_domesticas
